Player Name,Galaxy,Blaster,Rebel,ManaReaver,Demolitionist,Cybernetic,Infiltrator,StarGuardian,Paragon,Sniper,Set3_Celestial,MechPilot,Set3_Sorcerer,Astro,Chrono,Battlecast,Set3_Brawler,SpacePirate,DarkStar,Vanguard,Starship,Mercenary,Protector,Set3_Mystic,Set3_Blademaster,DamageToPlayer,Top4,Win,Placement
mage men,Treasure Trove,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,66,False,False,7
mage men,Normal,None,Tier 0,None,None,None,None,Tier 0,None,Tier 0,Tier 3,None,None,None,None,None,None,None,Tier 0,None,Tier 1,None,Tier 2,Tier 1,Tier 0,169,True,True,1
mage men,Little Legend,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 1,Tier 0,None,74,False,False,5
mage men,Plunder Planet,None,None,Tier 0,None,Tier 0,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 1,Tier 3,None,None,None,None,None,102,False,False,5
mage men,Star Cluster,None,Tier 0,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,Tier 1,None,None,None,Tier 1,58,False,False,6
mage men,Galactic Armory,Tier 0,Tier 0,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 0,Tier 0,None,Tier 0,Tier 0,Tier 1,None,None,Tier 3,None,None,72,False,False,8
mage men,Treasure Trove,None,None,None,Tier 1,None,Tier 1,None,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,None,Tier 0,Tier 1,None,None,Tier 1,Tier 0,Tier 1,None,137,False,False,5
mage men,Star Cluster,None,None,None,Tier 1,Tier 0,Tier 2,None,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 1,None,Tier 1,None,131,True,False,3
mage men,Normal,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,Tier 0,Tier 1,160,True,True,1
tiencacto1,Salvage World,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 0,None,Tier 0,Tier 1,Tier 0,None,Tier 0,None,Tier 1,Tier 1,None,None,None,Tier 1,None,111,True,False,2
tiencacto1,Manatee's Delight,None,Tier 0,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,None,None,None,Tier 1,None,None,Tier 1,None,Tier 1,None,Tier 3,Tier 1,None,141,True,False,2
tiencacto1,Treasure Trove,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,None,Tier 1,Tier 1,Tier 0,Tier 1,None,Tier 1,Tier 1,None,None,None,Tier 2,None,94,False,False,5
tiencacto1,Normal,None,Tier 0,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 1,None,Tier 3,Tier 0,None,179,True,True,1
tiencacto1,Trade Sector,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,None,Tier 1,None,Tier 2,Tier 0,None,139,True,True,1
tiencacto1,Plunder Planet,Tier 0,Tier 2,Tier 0,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,None,Tier 0,None,None,None,Tier 1,None,None,None,Tier 2,124,True,False,3
tiencacto1,SuperDense,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 1,None,None,None,None,Tier 1,117,True,False,3
tiencacto1,Manatee's Delight,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 1,None,Tier 2,Tier 1,None,None,None,Tier 0,None,86,False,False,6
tiencacto1,Plunder Planet,Tier 0,Tier 0,Tier 1,Tier 0,None,None,None,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 2,Tier 0,Tier 2,Tier 1,Tier 1,None,None,None,133,True,False,3
tiencacto1,Little Legend,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 1,None,Tier 0,Tier 1,Tier 2,None,None,Tier 0,Tier 2,None,140,True,False,4
tiencacto1,Trade Sector,Tier 0,Tier 2,None,Tier 1,None,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 0,79,False,False,5
tiencacto1,Treasure Trove,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,123,True,False,2
tiencacto1,Salvage World,None,None,None,None,None,None,None,None,Tier 1,Tier 1,None,Tier 0,Tier 1,Tier 1,None,Tier 1,None,Tier 2,Tier 1,None,None,None,Tier 1,None,219,True,True,1
tiencacto1,Salvage World,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,39,False,False,8
tiencacto1,Normal,None,Tier 0,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 1,None,Tier 3,None,None,34,False,False,8
tiencacto1,Trade Sector,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 2,Tier 1,None,107,True,False,4
tiencacto1,Treasure Trove,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,Tier 0,None,None,None,None,None,Tier 2,None,None,None,Tier 2,Tier 1,None,131,True,False,2
tiencacto1,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,219,True,True,1
tiencacto1,Manatee's Delight,Tier 0,None,Tier 1,None,Tier 2,None,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,36,False,False,8
tiencacto1,Galactic Armory,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 0,None,Tier 0,Tier 1,Tier 1,None,Tier 1,None,Tier 1,Tier 1,None,None,None,Tier 1,None,184,True,True,1
tiencacto1,Normal,None,None,None,None,None,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 1,Tier 1,None,Tier 1,None,Tier 1,Tier 1,None,None,None,Tier 1,None,109,True,False,2
tiencacto1,Galactic Armory,Tier 0,None,Tier 1,None,Tier 2,Tier 1,None,None,None,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,53,False,False,8
tiencacto1,Treasure Trove,Tier 0,Tier 0,None,None,Tier 0,Tier 0,None,None,None,None,None,Tier 0,Tier 0,None,Tier 3,Tier 2,None,None,None,None,None,Tier 0,Tier 0,None,86,False,False,6
tiencacto1,Trade Sector,Tier 0,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 4,None,Tier 0,None,Tier 0,Tier 0,None,None,None,None,Tier 0,51,False,False,6
tiencacto1,Treasure Trove,None,None,Tier 0,None,Tier 2,Tier 1,None,None,Tier 0,Tier 0,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,Tier 0,Tier 1,84,False,False,5
tiencacto1,Normal,None,None,Tier 0,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,87,False,False,7
tiencacto1,Normal,Tier 0,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 1,None,None,None,None,Tier 1,78,False,False,5
tiencacto1,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,87,True,False,4
tiencacto1,Normal,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,129,True,False,2
tiencacto1,Plunder Planet,None,Tier 0,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,104,True,False,4
tiencacto1,Trade Sector,None,None,None,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 2,Tier 2,None,None,None,Tier 1,None,229,True,True,1
tiencacto1,Normal,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,190,True,True,1
tiencacto1,Little Legend,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,94,True,False,4
tiencacto1,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,72,False,False,5
tiencacto1,Little Legend,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,112,True,False,3
tiencacto1,Normal,None,None,Tier 0,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,None,75,False,False,6
tiencacto1,Normal,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,120,True,False,4
tiencacto1,Manatee's Delight,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,176,True,False,2
tiencacto1,Trade Sector,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,27,False,False,8
tiencacto1,Little Legend,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,Tier 1,None,None,None,Tier 1,None,50,False,False,5
tiencacto1,Salvage World,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 1,Tier 1,None,69,False,False,7
tiencacto1,Treasure Trove,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,Tier 0,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,228,True,True,1
tiencacto1,Plunder Planet,None,Tier 0,Tier 0,None,None,None,Tier 0,None,Tier 1,Tier 2,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,105,False,False,5
tiencacto1,Treasure Trove,None,None,None,None,None,None,Tier 2,None,None,None,None,Tier 2,Tier 0,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 1,None,63,False,False,8
tiencacto1,Salvage World,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,105,False,False,5
tiencacto1,Little Legend,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 2,None,None,None,None,None,None,Tier 0,None,None,None,Tier 0,None,33,False,False,8
tiencacto1,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 1,None,Tier 1,None,Tier 0,Tier 1,None,None,None,Tier 1,None,54,False,False,8
tiencacto1,SuperDense,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 1,None,51,False,False,7
tiencacto1,SuperDense,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,Tier 0,Tier 1,Tier 0,None,Tier 1,None,Tier 2,Tier 1,None,None,None,Tier 1,None,73,False,False,5
tiencacto1,Salvage World,None,None,None,None,None,Tier 0,None,None,Tier 0,Tier 1,None,Tier 0,None,None,Tier 0,None,None,Tier 3,Tier 0,None,None,Tier 2,Tier 0,None,171,True,True,1
tiencacto1,Binary Star,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,Tier 0,Tier 1,None,None,Tier 0,None,None,Tier 0,None,Tier 1,128,True,False,2
tiencacto1,Salvage World,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,None,Tier 1,None,Tier 1,Tier 0,None,156,True,False,2
tiencacto1,Trade Sector,Tier 0,None,Tier 1,Tier 0,None,None,None,None,None,None,None,None,Tier 0,Tier 1,None,None,Tier 2,Tier 0,Tier 2,None,Tier 1,None,None,None,29,False,False,8
tiencacto1,Plunder Planet,None,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 0,Tier 1,None,None,None,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,130,True,False,2
tiencacto1,Salvage World,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 0,Tier 0,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,Tier 0,None,Tier 1,72,False,False,6
tiencacto1,SuperDense,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 2,Tier 0,None,83,False,False,6
tiencacto1,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 0,None,None,Tier 0,None,None,None,Tier 1,Tier 0,None,71,False,False,6
tiencacto1,Little Legend,Tier 0,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,36,False,False,8
tiencacto1,Treasure Trove,Tier 0,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,104,True,False,4
tiencacto1,Plunder Planet,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 0,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,114,True,True,1
tiencacto1,Treasure Trove,None,None,None,None,None,None,Tier 1,None,None,None,None,Tier 2,Tier 0,None,Tier 0,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,78,False,False,6
tiencacto1,Normal,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,78,False,False,5
tiencacto1,Binary Star,Tier 0,None,Tier 1,None,Tier 2,None,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,45,False,False,6
tiencacto1,Normal,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,95,True,False,3
tiencacto1,Plunder Planet,Tier 0,None,Tier 0,None,Tier 2,None,Tier 0,Tier 1,Tier 0,None,None,None,None,Tier 0,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,65,False,False,7
tiencacto1,Salvage World,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,Tier 0,Tier 1,None,None,Tier 0,None,Tier 3,Tier 1,None,None,Tier 0,Tier 0,None,72,False,False,6
tiencacto1,Galactic Armory,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,148,True,False,2
tiencacto1,Plunder Planet,None,None,None,Tier 0,None,Tier 0,Tier 2,Tier 1,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,69,False,False,6
tiencacto1,Galactic Armory,None,None,Tier 1,None,Tier 2,Tier 2,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,Tier 0,Tier 0,None,None,None,None,Tier 1,83,False,False,6
tiencacto1,SuperDense,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,94,False,False,5
tiencacto1,Plunder Planet,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 0,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,None,None,47,False,False,8
tiencacto1,Binary Star,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,Tier 0,Tier 1,None,None,Tier 0,None,None,Tier 0,None,Tier 1,167,True,True,1
tiencacto1,Normal,None,None,None,None,None,None,Tier 3,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,Tier 0,None,None,Tier 1,Tier 0,None,115,False,False,5
tiencacto1,Little Legend,None,None,None,None,None,None,Tier 0,None,None,None,None,Tier 0,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,44,False,False,8
tiencacto1,Normal,None,None,None,None,None,None,Tier 2,None,None,Tier 0,None,Tier 2,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 1,None,127,True,False,3
tiencacto1,Binary Star,None,None,Tier 0,None,Tier 2,Tier 1,None,None,Tier 1,None,None,None,None,Tier 1,None,Tier 1,None,Tier 0,Tier 0,None,None,None,None,Tier 1,212,True,True,1
tiencacto1,Binary Star,None,None,None,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,Tier 0,None,61,False,False,6
tiencacto1,Galactic Armory,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,78,False,False,6
tiencacto1,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,143,True,False,2
tiencacto1,Treasure Trove,None,None,None,Tier 0,None,Tier 0,Tier 2,Tier 1,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,103,True,False,4
tiencacto1,Normal,None,None,None,Tier 0,None,Tier 1,None,None,Tier 0,None,Tier 1,Tier 1,None,None,None,None,None,Tier 3,Tier 0,None,None,Tier 0,Tier 0,None,111,True,False,2
tiencacto1,Little Legend,None,None,None,Tier 0,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,None,None,53,False,False,7
tiencacto1,Normal,None,None,None,Tier 0,None,Tier 1,Tier 2,Tier 1,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,155,True,False,3
tiencacto1,Plunder Planet,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,160,True,False,4
tiencacto1,Normal,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 1,Tier 0,None,77,False,False,5
tiencacto1,Normal,None,None,None,Tier 0,None,Tier 0,Tier 2,Tier 1,None,None,Tier 1,Tier 2,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,188,True,False,2
tiencacto1,SuperDense,None,Tier 0,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,Tier 0,None,None,Tier 0,None,None,Tier 2,None,Tier 1,None,Tier 3,Tier 1,None,118,True,False,2
tiencacto1,Little Legend,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 0,None,81,False,False,5
tiencacto1,Plunder Planet,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 0,None,54,True,False,4
tiencacto1,SuperDense,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 2,Tier 1,None,78,False,False,6
tiencacto1,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,143,True,False,2
tiencacto1,Galactic Armory,None,None,None,None,None,Tier 0,Tier 0,Tier 1,Tier 0,Tier 0,None,Tier 0,None,None,Tier 0,None,None,Tier 2,None,None,None,Tier 1,Tier 1,None,80,False,False,5
tiencacto1,Salvage World,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,None,184,True,False,2
tiencacto1,Galactic Armory,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,Tier 0,Tier 1,None,None,Tier 0,None,Tier 2,Tier 1,None,None,None,Tier 0,None,73,False,False,5
tiencacto1,SuperDense,Tier 0,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,None,Tier 0,None,None,Tier 0,Tier 1,Tier 0,None,Tier 2,Tier 1,Tier 2,Tier 1,Tier 1,Tier 0,Tier 0,None,178,True,True,1
tiencacto1,SuperDense,None,None,None,None,None,Tier 0,Tier 0,None,Tier 1,None,None,Tier 0,Tier 1,None,None,Tier 0,None,Tier 3,Tier 1,None,None,Tier 0,Tier 1,None,106,True,False,4
tiencacto1,Treasure Trove,None,Tier 0,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,Tier 0,None,97,False,False,5
tiencacto1,Treasure Trove,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 0,None,37,False,False,7
tiencacto1,Binary Star,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 0,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 2,Tier 2,None,None,None,Tier 0,None,107,True,False,4
tiencacto1,Salvage World,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,None,None,Tier 0,None,Tier 2,Tier 1,None,None,Tier 0,Tier 0,None,51,False,False,8
YIN DA TIAN,Plunder Planet,Tier 1,Tier 1,Tier 1,Tier 1,None,None,None,None,None,None,None,None,None,Tier 1,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,203,True,True,1
YIN DA TIAN,Trade Sector,Tier 1,Tier 1,Tier 0,Tier 1,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,Tier 2,None,Tier 1,Tier 1,Tier 1,Tier 0,None,None,69,False,False,5
YIN DA TIAN,Treasure Trove,Tier 1,Tier 1,Tier 0,Tier 1,None,None,None,None,None,None,None,None,None,Tier 0,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,74,False,False,5
YIN DA TIAN,Treasure Trove,None,None,Tier 0,None,Tier 2,Tier 0,None,None,Tier 1,None,None,None,None,Tier 2,None,Tier 1,None,None,Tier 1,None,None,None,None,Tier 1,110,True,False,4
YIN DA TIAN,Normal,Tier 2,Tier 0,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,Tier 0,None,None,None,None,None,None,None,75,True,False,3
YIN DA TIAN,Salvage World,None,None,Tier 0,None,Tier 2,Tier 0,Tier 0,Tier 1,Tier 1,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,100,True,False,4
YIN DA TIAN,Little Legend,Tier 2,Tier 0,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,Tier 0,None,None,None,None,None,None,None,132,True,False,3
YIN DA TIAN,Manatee's Delight,None,None,Tier 1,None,Tier 2,Tier 0,Tier 0,Tier 1,Tier 0,None,None,Tier 0,None,Tier 1,Tier 0,Tier 0,None,None,Tier 1,None,None,None,None,Tier 1,232,True,True,1
YIN DA TIAN,Little Legend,None,None,None,None,Tier 0,None,Tier 0,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,Tier 1,Tier 1,82,False,False,6
YIN DA TIAN,Galactic Armory,None,None,None,None,None,None,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,None,None,83,False,False,7
YIN DA TIAN,Trade Sector,None,None,None,None,None,None,Tier 2,None,None,None,None,Tier 2,None,None,Tier 0,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,None,107,True,False,3
YIN DA TIAN,Trade Sector,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,Tier 0,None,94,False,False,5
YIN DA TIAN,Plunder Planet,None,None,None,None,None,None,Tier 2,Tier 1,None,None,Tier 0,Tier 3,None,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,None,None,97,True,False,4
YIN DA TIAN,Salvage World,Tier 1,Tier 1,None,Tier 0,None,None,None,None,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,Tier 2,Tier 1,None,None,None,None,36,False,False,8
YIN DA TIAN,Normal,Tier 1,Tier 1,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,None,None,None,None,Tier 1,Tier 0,None,Tier 2,None,Tier 1,Tier 1,Tier 1,Tier 0,None,None,194,True,True,1
